price,sellable_online,other_colors,height,width,category_Bar furniture,category_Beds,category_Bookcases & shelving units,category_Cabinets & cupboards,category_Café furniture,category_Chairs,category_Chests of drawers & drawer units,category_Children's furniture,category_Nursery furniture,category_Outdoor furniture,category_Room dividers,"category_Sideboards, buffets & console tables",category_Sofas & armchairs,category_TV & media furniture,category_Tables & desks,category_Trolleys,category_Wardrobes
320.0,True,0,68.0,40.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1060.0,True,0,54.0,160.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
620.0,True,1,99.0,40.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
240.0,True,0,45.0,40.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
980.0,True,0,99.0,80.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1320.0,True,1,99.0,120.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1080.0,True,1,99.0,80.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1320.0,True,0,99.0,120.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
495.0,True,0,187.0,80.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
179.0,True,0,68.0,47.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
245.0,False,1,91.0,44.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
95.0,True,0,101.679970436068,56.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
135.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
129.0,True,0,48.0,55.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
59.0,True,0,67.0,39.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
59.0,True,0,67.0,39.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
149.0,True,0,48.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
79.0,True,0,120.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
45.0,True,0,43.0,42.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
59.0,True,0,67.0,39.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29.0,True,0,101.679970436068,35.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
365.0,True,1,94.0,99.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
59.0,True,0,67.0,39.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15.0,True,0,13.0,37.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
129.0,True,0,48.0,55.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
495.0,True,0,71.0,56.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
175.0,True,1,75.0,73.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
245.0,True,0,57.0,37.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
349.0,True,0,48.0,58.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
125.0,True,0,60.0,64.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,0,101.679970436068,53.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
451.0,True,1,140.0,105.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
155.0,True,0,30.0,99.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
179.0,True,0,68.0,47.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29.0,True,0,101.679970436068,35.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
345.0,True,0,75.0,59.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
425.0,True,0,101.679970436068,62.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
350.0,True,1,56.0,99.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
175.0,True,0,50.0,50.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
395.0,True,1,52.0,94.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
49.0,True,0,76.0,76.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
276.0,True,1,75.0,105.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
425.0,True,1,128.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
395.0,True,1,50.0,90.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,1,94.0,46.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
139.0,True,0,45.0,55.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
125.0,True,0,55.0,28.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
205.0,True,0,49.0,89.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,0,30.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
295.0,True,0,64.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
275.0,True,0,94.0,99.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1545.0,True,1,192.0,120.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
395.0,True,0,178.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,0,101.679970436068,53.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
89.0,True,0,33.0,40.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
125.0,True,0,30.0,99.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
525.0,True,0,101.679970436068,67.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
89.0,True,0,101.679970436068,24.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
395.0,True,0,75.0,80.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
100.0,True,1,39.0,64.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
22.0,True,1,101.679970436068,44.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
89.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
365.0,True,1,56.0,99.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
250.0,True,1,145.0,46.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,0,79.0,41.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
140.0,True,0,50.0,50.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
395.0,True,1,101.679970436068,96.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
350.0,True,0,56.0,99.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1095.0,True,0,171.0,80.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15.0,True,0,23.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
449.0,True,0,101.679970436068,92.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
345.0,True,0,87.0,56.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30.0,True,0,101.679970436068,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
645.0,True,0,139.0,80.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
299.0,True,1,101.679970436068,62.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
125.0,True,0,55.0,28.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
645.0,True,0,139.0,80.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
475.0,True,1,91.0,94.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
830.0,True,1,192.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.0,True,0,10.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
25.0,True,0,36.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35.0,True,0,36.0,56.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
25.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
665.0,True,0,56.0,62.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,0,101.679970436068,53.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1225.0,True,1,192.0,150.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
450.0,True,1,101.679970436068,128.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
395.0,True,0,75.0,80.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15.0,True,0,23.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.0,True,0,10.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
375.0,True,1,64.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1095.0,True,0,171.0,80.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55.0,True,0,101.679970436068,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
275.0,True,0,56.0,99.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
415.0,True,1,64.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
295.0,True,1,101.679970436068,96.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
325.0,True,1,101.679970436068,128.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
255.0,True,1,101.679970436068,58.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
385.0,True,0,91.0,94.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
175.0,True,0,50.0,90.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
69.0,True,0,49.0,51.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
675.0,True,1,192.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
545.0,True,1,128.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
400.0,True,0,87.0,56.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
150.0,True,0,94.0,46.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
240.0,True,1,91.0,44.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
45.0,True,0,101.679970436068,39.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
165.0,True,0,30.0,93.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
260.0,True,1,145.0,46.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
134.0,True,0,68.0,47.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
420.0,True,1,101.679970436068,96.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
425.0,True,1,101.679970436068,128.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.0,True,0,10.0,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
295.0,True,0,35.0,62.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
275.0,True,0,77.0,41.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.0,True,0,101.679970436068,28.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
320.0,True,0,52.0,94.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,0,91.0,44.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,0,79.0,41.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
395.0,True,0,52.0,94.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.0,False,0,10.0,42.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
200.0,False,1,94.0,46.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
220.0,True,0,77.0,41.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
410.0,True,1,52.0,94.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195.0,True,0,56.0,35.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
730.0,True,1,128.0,60.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
225.0,True,0,79.0,45.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
175.0,True,0,145.0,46.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
235.0,True,0,82.0,56.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15.0,False,0,23.0,42.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15.0,False,0,23.0,42.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
275.0,True,0,51.0,62.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
595.0,True,0,79.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
495.0,True,0,187.0,80.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
370.0,True,0,91.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
275.0,True,0,91.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
465.0,True,0,91.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
295.0,True,0,80.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
110.0,True,0,90.0,56.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
95.0,True,0,101.679970436068,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
395.0,True,0,53.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
695.0,True,0,85.0,67.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
395.0,True,0,178.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30.0,True,0,101.679970436068,48.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
59.0,True,0,26.0,27.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
16.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
145.0,True,0,87.0,53.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
365.0,True,1,94.0,99.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
995.0,True,0,86.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
595.0,True,0,80.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
85.0,True,0,90.0,56.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
89.0,True,0,18.0,50.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
810.0,True,1,102.0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1095.0,True,0,171.0,80.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
830.0,True,1,192.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1095.0,True,0,103.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
50.0,True,0,40.0,22.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
645.0,True,0,139.0,80.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
695.0,True,0,85.0,67.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
795.0,True,0,93.0,82.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1545.0,True,1,192.0,120.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
295.0,True,0,64.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
425.0,True,1,128.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,True,0,101.679970436068,83.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
155.0,True,0,30.0,99.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
995.0,True,0,101.679970436068,79.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
195.0,True,0,30.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
250.0,True,1,145.0,46.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
395.0,True,1,50.0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1095.0,True,0,171.0,80.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
825.0,True,0,102.0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
645.0,True,0,139.0,80.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1225.0,True,1,192.0,150.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
55.0,True,0,101.679970436068,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
245.0,True,1,91.0,44.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
995.0,True,0,86.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
275.0,True,0,94.0,99.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
395.0,True,1,52.0,94.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
475.0,True,1,91.0,94.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.0,True,0,10.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
95.0,True,0,88.0,29.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
350.0,True,0,56.0,99.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
400.0,True,0,87.0,56.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
730.0,True,1,128.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
995.0,True,0,86.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
545.0,True,0,102.0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
375.0,True,0,93.0,52.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
796.0,True,0,101.679970436068,79.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30.0,True,0,101.679970436068,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
125.0,True,0,30.0,99.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.0,True,0,10.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,True,0,101.679970436068,42.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
345.0,True,0,87.0,56.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
350.0,True,1,56.0,99.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
110.0,True,0,40.0,35.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
995.0,True,0,86.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
365.0,True,1,56.0,99.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.0,True,0,101.679970436068,28.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
385.0,True,0,91.0,94.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
410.0,True,1,52.0,94.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.0,True,0,10.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
395.0,True,0,52.0,94.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
375.0,True,1,64.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
200.0,True,1,94.0,46.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
175.0,True,0,145.0,46.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1095.0,True,0,103.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
395.0,True,0,75.0,80.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
395.0,True,0,75.0,80.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.0,True,0,23.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
195.0,True,0,91.0,44.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
240.0,True,1,91.0,44.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
545.0,True,1,128.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
675.0,True,1,192.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
260.0,True,1,145.0,46.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
55.0,True,0,101.679970436068,44.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
195.0,False,1,94.0,46.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
275.0,True,0,56.0,99.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
150.0,True,0,94.0,46.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
320.0,True,0,52.0,94.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,True,0,36.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
415.0,True,1,64.0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
985.0,True,0,86.0,66.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
165.0,True,0,30.0,93.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.0,True,0,23.0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.0,False,0,23.0,42.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.0,False,0,10.0,42.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.0,False,0,23.0,42.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
199.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
564.0,True,0,129.0,119.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1431.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
205.0,True,0,28.0,63.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
445.0,True,0,80.0,117.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
984.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3442.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
175.0,True,0,79.0,129.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
384.0,True,0,158.0,80.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
205.0,True,0,89.0,48.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1786.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
225.0,True,0,101.679970436068,100.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
205.0,True,0,49.0,89.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
99.0,True,0,42.0,40.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2576.0,True,1,84.0,223.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
841.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
79.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2781.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
950.0,True,0,90.0,83.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
175.0,True,0,44.0,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
255.0,True,0,82.0,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
155.0,True,0,80.0,57.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
255.0,True,0,44.0,114.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4783.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
519.0,True,0,33.0,71.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
477.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
245.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
180.0,True,1,101.679970436068,67.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
465.0,True,0,80.0,68.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
465.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
771.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
125.0,True,0,43.0,35.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
275.0,True,0,101.0,63.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
395.0,True,0,71.0,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4785.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2384.0,True,1,84.0,223.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
675.0,True,0,72.0,140.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
103.0,True,1,90.0,70.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
261.0,True,0,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
745.0,True,0,72.0,78.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1961.0,True,1,101.679970436068,60.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
89.0,True,0,70.0,54.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
255.0,True,0,73.0,62.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
